,clust,Customer ID,Avg Monthly Long Distance Charges,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
3873,1,4137-BTIKL,27.17,90.75,174.75,0.0,0,54.34,229.09,0,0,0,0,0,1,1,0,0,1,0
3874,3,2190-BCXEC,39.97,78.85,3126.85,0.0,0,1598.8,4725.65,1,0,0,0,0,0,0,1,0,1,0
3875,2,6227-FBDXH,3.81,99.5,6841.45,0.0,0,262.89,7104.34,0,1,0,0,0,0,1,0,1,0,0
3876,3,2911-WDXMV,41.08,80.55,1406.65,0.0,0,739.4399999999999,2146.09,0,0,0,0,1,0,0,1,0,1,0
3877,1,4547-FZJWE,36.17,59.45,3157.0,0.0,40,1989.3500000000001,5186.35,1,0,0,0,0,0,1,0,0,1,0
3878,0,7422-WNBTY,31.76,93.35,3092.0,0.0,0,1048.0800000000002,4140.08,1,0,0,0,0,0,0,1,1,0,0
3879,2,0842-IWYCP,40.32,44.95,2168.9,0.0,0,1854.72,4023.62,1,0,0,0,0,0,1,0,1,0,0
3880,2,3521-HTQTV,20.47,26.1,980.35,0.0,0,695.98,1676.33,1,0,0,0,0,0,1,0,1,0,0
3881,2,3744-ZBHON,31.81,20.2,65.95,0.0,0,95.42999999999999,161.38,1,0,0,0,0,0,1,0,1,0,0
3882,1,3373-DIUUN,40.0,21.25,711.9,0.0,0,1200.0,1911.9,1,0,0,0,0,0,1,0,0,1,0
3883,2,8383-SGHJU,10.28,59.4,1952.8,0.0,0,339.23999999999995,2292.04,1,0,0,0,0,0,1,0,1,0,0
3884,3,7607-QKKTJ,33.45,95.0,4368.85,0.0,60,1505.2500000000002,5934.1,1,0,0,0,0,0,0,1,0,1,0
3885,3,7707-PYBBH,36.98,61.9,2647.1,0.0,0,1479.1999999999998,4126.299999999999,1,0,0,0,0,0,0,1,0,1,0
3886,0,8984-HPEMB,17.9,118.65,8477.6,0.0,0,1270.8999999999999,9748.5,0,1,0,0,0,0,0,1,1,0,0
3887,2,4139-DETXS,0.0,64.45,4528.0,0.0,0,0.0,4528.0,0,1,0,0,0,0,1,0,1,0,0
3888,0,9779-DPNEJ,33.46,80.15,1790.65,0.0,0,736.12,2526.77,0,0,0,0,1,0,0,1,1,0,0
3889,0,9805-FILKB,4.72,20.2,845.6,0.0,0,217.11999999999998,1062.72,1,0,0,0,0,0,0,1,1,0,0
3890,1,5793-YOLJN,38.51,21.0,1210.3,0.0,0,2118.0499999999997,3328.3499999999995,0,0,1,0,0,0,1,0,0,1,0
3891,1,0673-IGUQO,30.09,20.45,20.45,0.0,0,30.09,50.54,1,0,0,0,0,0,1,0,0,1,0
3892,3,4123-FCVCB,49.25,75.85,854.45,0.0,0,591.0,1445.45,0,0,0,0,1,0,0,1,0,1,0
3893,0,8819-IMISP,37.07,80.45,2429.1,0.0,0,1149.17,3578.27,1,0,0,0,0,0,0,1,1,0,0
3894,0,8311-UEUAB,1.36,75.5,5229.45,0.0,0,91.12,5320.57,0,1,0,0,0,0,0,1,1,0,0
3895,1,5858-EAFCZ,23.34,44.45,44.45,0.0,0,23.34,67.79,1,0,0,0,0,0,1,0,0,1,0
3896,3,1163-ONYEY,28.55,74.55,3023.55,0.0,0,1170.55,4194.1,0,0,1,0,0,0,0,1,0,1,0
3897,1,5656-MJEFC,0.0,48.15,2032.3,0.0,0,0.0,2032.3,0,0,1,0,0,0,1,0,0,1,0
3898,1,6082-OQFBA,24.88,19.65,436.9,0.0,0,572.24,1009.14,0,0,0,0,1,0,1,0,0,0,1
3899,1,8974-OVACP,27.59,20.15,20.15,0.0,0,27.59,47.739999999999995,1,0,0,0,0,0,1,0,0,0,1
3900,3,4010-YLMVT,24.77,106.6,5893.95,0.0,0,1387.12,7281.07,0,0,1,0,0,0,0,1,0,1,0
3901,0,1379-FRVEB,30.22,91.0,1430.05,0.0,0,453.29999999999995,1883.35,0,0,0,0,1,0,0,1,1,0,0
3902,0,8612-GXIDD,44.12,25.4,313.0,0.0,0,529.4399999999999,842.4399999999999,0,0,0,0,1,0,0,1,1,0,0
3903,2,6288-CHQJB,28.17,69.95,3871.85,0.0,0,1521.18,5393.03,0,0,1,0,0,0,1,0,1,0,0
3904,0,8160-HOWOX,48.16,66.85,458.1,0.0,0,337.12,795.22,1,0,0,0,0,0,0,1,1,0,0
3905,2,6648-INWPS,38.55,20.15,341.35,0.0,0,616.8,958.15,0,0,0,0,1,0,1,0,1,0,0
3906,1,4223-BKEOR,30.88,64.85,1336.8,0.0,0,648.48,1985.28,0,0,0,0,1,0,1,0,0,0,1
3907,3,1763-WQFUK,26.38,50.5,147.75,0.0,0,79.14,226.89,1,0,0,0,0,0,0,1,0,0,1
3908,2,1391-UBDAR,18.33,72.9,818.45,0.0,0,201.63,1020.08,0,0,0,0,1,0,1,0,1,0,0
3909,3,8894-JVDCV,36.84,115.05,7133.45,0.0,0,2284.0800000000004,9417.53,0,0,1,0,0,0,0,1,0,1,0
3910,2,2023-VQFDL,33.16,19.0,348.8,0.0,0,596.8799999999999,945.6799999999998,0,0,0,0,1,0,1,0,1,0,0
3911,1,1345-GKDZZ,17.53,19.55,128.6,0.0,0,105.18,233.78,1,0,0,0,0,0,1,0,0,1,0
3912,0,2014-MKGMH,27.97,101.1,4674.4,0.0,0,1286.62,5961.0199999999995,0,0,1,0,0,0,0,1,1,0,0
3913,0,5628-FCGYG,49.05,84.1,1737.45,0.0,0,1030.05,2767.5,1,0,0,0,0,0,0,1,1,0,0
3914,0,2560-WBWXF,37.79,24.15,1498.85,0.0,0,2569.72,4068.5699999999997,1,0,0,0,0,0,0,1,1,0,0
3915,0,0248-IPDFW,29.13,50.1,50.1,0.0,0,29.13,79.23,1,0,0,0,0,0,0,1,1,0,0
3916,0,7978-DKUQH,37.1,74.6,1797.75,0.0,0,927.5,2725.25,1,0,0,0,0,0,0,1,1,0,0
3917,1,4335-UPJSI,34.24,19.75,498.1,0.0,0,821.76,1319.8600000000001,1,0,0,0,0,0,1,0,0,0,1
3918,0,1784-EZDKJ,29.4,106.8,5498.8,0.0,140,1499.3999999999999,7138.2,0,0,1,0,0,0,0,1,1,0,0
3919,0,9297-FVVDH,10.05,84.5,4845.4,0.0,0,572.85,5418.25,0,0,1,0,0,0,0,1,1,0,0
3920,2,8007-YYPWD,40.97,25.05,369.1,0.0,0,614.55,983.65,1,0,0,0,0,0,1,0,1,0,0
3921,0,7101-HRBLJ,16.05,83.7,6096.9,0.0,0,1155.6000000000001,7252.5,1,0,0,0,0,0,0,1,1,0,0
3922,1,6635-CPNUN,33.57,96.6,2684.35,0.0,0,939.96,3624.31,1,0,0,0,0,0,1,0,0,1,0
3923,3,5453-YBTWV,49.67,101.1,6994.8,0.0,0,3476.9,10471.7,1,0,0,0,0,0,0,1,0,1,0
3924,1,5039-LZRQT,26.57,20.2,273.25,0.0,0,345.41,618.6600000000001,1,0,0,0,0,0,1,0,0,0,1
3925,1,6418-PIQSP,13.32,81.0,4985.9,0.0,0,825.84,5811.74,0,0,1,0,0,0,1,0,0,0,1
3926,0,8220-OCUFY,7.41,60.25,1258.35,0.0,0,155.61,1413.96,1,0,0,0,0,0,0,1,1,0,0
3927,2,3995-WFCSM,15.25,60.85,111.4,0.0,0,30.5,141.9,1,0,0,0,0,0,1,0,1,0,0
3928,1,1895-QTKDO,45.59,43.95,43.95,0.0,0,45.59,89.54,1,0,0,0,0,0,1,0,0,1,0
3929,2,2038-OEQZH,44.36,86.05,308.1,0.0,0,177.44,485.54,1,0,0,0,0,0,1,0,1,0,0
3930,1,1178-PZGAB,18.57,20.25,383.65,0.0,0,352.83,736.48,1,0,0,0,0,0,1,0,0,1,0
3931,3,2626-VEEWG,5.48,19.4,1284.2,0.0,0,367.16,1651.3600000000001,1,0,0,0,0,0,0,1,0,1,0
3932,1,1657-DYMBM,34.46,19.9,1110.05,0.0,0,1826.38,2936.4300000000003,0,0,1,0,0,0,1,0,0,1,0
3933,2,7311-MQJCH,37.97,19.55,99.6,0.0,0,189.85,289.45,1,0,0,0,0,0,1,0,1,0,0
3934,3,1136-XGEQU,46.49,84.15,4164.4,0.0,0,2324.5,6488.9,0,0,1,0,0,0,0,1,0,1,0
3935,0,2530-FMFXO,42.16,103.2,5873.75,0.0,0,2360.96,8234.71,0,0,1,0,0,0,0,1,1,0,0
3936,3,6844-DZKRF,6.34,50.2,109.25,0.0,10,12.68,131.93,1,0,0,0,0,0,0,1,0,1,0
3937,1,5970-GHJAW,26.12,19.95,862.4,0.0,0,1201.52,2063.92,0,0,1,0,0,0,1,0,0,1,0
3938,0,8879-XUAHX,6.19,116.25,8564.75,0.0,0,439.49,9004.24,1,0,0,0,0,0,0,1,1,0,0
3939,0,3689-MOZGR,0.0,31.2,926.2,0.0,0,0.0,926.2,1,0,0,0,0,0,0,1,1,0,0
3940,2,4195-PNGZS,33.09,24.45,1718.2,0.0,0,2283.21,4001.41,1,0,0,0,0,0,1,0,1,0,0
3941,1,5003-XZWWO,15.12,84.2,5956.85,0.0,0,1073.52,7030.370000000001,1,0,0,0,0,0,1,0,0,1,0
3942,3,6922-NCEDI,48.63,21.2,1238.65,0.0,0,2723.28,3961.9300000000003,0,0,1,0,0,0,0,1,0,0,1
3943,1,9891-NQDBD,43.36,25.55,672.2,0.0,0,1214.08,1886.28,1,0,0,0,0,0,1,0,0,0,1
3944,1,6131-IUNXN,46.91,20.2,382.2,0.0,0,891.29,1273.49,1,0,0,0,0,0,1,0,0,0,1
3945,2,8548-AWOFC,7.67,63.85,4264.6,0.0,0,506.21999999999997,4770.820000000001,1,0,0,0,0,0,1,0,1,0,0
3946,3,9798-DRYDS,47.59,61.95,1070.7,0.0,0,809.0300000000001,1879.73,1,0,0,0,0,0,0,1,0,0,1
3947,1,8532-UEFWH,49.51,25.75,1345.85,0.0,0,2574.52,3920.37,0,0,1,0,0,0,1,0,0,0,1
3948,2,6296-DDOOR,24.35,58.2,1045.25,0.0,0,462.65000000000003,1507.9,1,0,0,0,0,0,1,0,1,0,0
3949,2,7951-VRDVK,13.9,85.85,3003.55,0.0,0,500.40000000000003,3503.9500000000003,1,0,0,0,0,0,1,0,1,0,0
3950,3,4815-YOSUK,41.18,104.9,7537.5,0.0,0,2964.96,10502.46,1,0,0,0,0,0,0,1,0,1,0
3951,0,4365-MSDYN,22.34,19.55,161.15,0.0,0,178.72,339.87,1,0,0,0,0,0,0,1,1,0,0
3952,2,7036-TYDEC,1.85,104.0,7028.5,0.0,0,127.65,7156.15,1,0,0,0,0,0,1,0,1,0,0
3953,3,5802-ADBRC,20.79,104.4,5232.9,0.0,0,1039.5,6272.4,0,0,1,0,0,0,0,1,0,0,1
3954,1,8076-FEZKJ,15.71,19.5,225.85,0.0,0,157.10000000000002,382.95000000000005,1,0,0,0,0,0,1,0,0,1,0
3955,1,5197-YPYBZ,39.59,25.25,274.7,0.0,0,475.08000000000004,749.78,1,0,0,0,0,0,1,0,0,1,0
3956,0,4312-GVYNH,0.0,49.85,3370.2,0.0,0,0.0,3370.2,1,0,0,0,0,0,0,1,1,0,0
3957,1,0839-JTCUD,36.36,89.9,5958.85,0.0,0,2399.7599999999998,8358.61,1,0,0,0,0,0,1,0,0,1,0
3958,3,5494-WOZRZ,38.22,82.0,5999.85,0.0,0,2713.62,8713.470000000001,1,0,0,0,0,0,0,1,0,1,0
3959,0,2234-EOFPT,29.8,79.35,5753.25,0.0,40,2145.6,7938.85,1,0,0,0,0,0,0,1,1,0,0
3960,1,8619-IJNDK,4.71,64.05,4492.9,0.0,0,334.41,4827.3099999999995,1,0,0,0,0,0,1,0,0,1,0
3961,3,8378-LKJAF,24.22,101.15,3956.7,0.0,0,920.3599999999999,4877.0599999999995,1,0,0,0,0,0,0,1,0,1,0
3962,0,1153-GNOLC,0.0,39.1,1309.0,0.0,0,0.0,1309.0,1,0,0,0,0,0,0,1,1,0,0
3963,1,3298-QEICA,0.0,34.6,813.45,0.0,0,0.0,813.45,1,0,0,0,0,0,1,0,0,1,0
3964,0,0788-DXBFY,27.93,19.55,1108.8,0.0,0,1619.94,2728.74,0,0,1,0,0,0,0,1,1,0,0
3965,2,3496-LFSZU,28.47,70.5,294.2,0.0,10,113.88,418.08,1,0,0,0,0,0,1,0,1,0,0
3966,1,5242-UOWHD,39.03,20.35,929.2,0.0,0,1756.3500000000001,2685.55,0,0,1,0,0,0,1,0,0,1,0
3967,1,6479-SZPLM,32.3,19.45,754.5,0.0,0,1162.8,1917.3,1,0,0,0,0,0,1,0,0,1,0
3968,3,8097-VBQTZ,27.62,69.9,3883.3,0.0,0,1491.48,5374.780000000001,0,0,1,0,0,0,0,1,0,1,0
3969,1,4500-HKANN,13.79,59.7,1414.2,0.0,0,317.16999999999996,1731.37,1,0,0,0,0,0,1,0,0,1,0
3970,3,9917-KWRBE,18.84,78.35,3211.2,0.0,0,772.4399999999999,3983.64,0,0,1,0,0,0,0,1,0,1,0
3971,3,2212-LYASK,0.0,45.85,1246.4,0.0,30,0.0,1276.4,1,0,0,0,0,0,0,1,0,1,0
3972,0,1393-IMKZG,2.7,95.85,95.85,0.0,0,2.7,98.55,1,0,0,0,0,0,0,1,1,0,0
3973,1,8069-RHUXK,0.0,35.7,2545.7,0.0,0,0.0,2545.7,1,0,0,0,0,0,1,0,0,1,0
3974,3,2908-WGAXL,29.06,24.95,1468.9,0.0,0,1627.36,3096.26,1,0,0,0,0,0,0,1,0,1,0
3975,2,3378-AJRAO,32.22,24.85,1013.6,0.0,0,1417.6799999999998,2431.2799999999997,1,0,0,0,0,0,1,0,1,0,0
3976,2,6050-FFXES,14.69,105.35,7240.65,0.0,50,1013.61,8304.26,1,0,0,0,0,0,1,0,1,0,0
3977,1,0362-RAOQO,26.03,19.65,830.25,0.0,0,1041.2,1871.45,1,0,0,0,0,0,1,0,0,1,0
3978,0,9554-DFKIC,12.49,54.45,1588.7,0.0,0,374.7,1963.4,1,0,0,0,0,0,0,1,1,0,0
3979,1,5527-ACHSO,47.61,70.5,829.3,0.0,0,523.71,1353.01,1,0,0,0,0,0,1,0,0,1,0
3980,1,0829-DDVLK,9.74,20.1,302.45,0.0,0,146.1,448.54999999999995,1,0,0,0,0,0,1,0,0,1,0
3981,0,1399-UBQIU,16.14,69.35,712.25,0.0,0,177.54000000000002,889.79,1,0,0,0,0,0,0,1,1,0,0
3982,2,1813-JLKWR,23.25,19.8,1336.65,0.0,0,1488.0,2824.65,1,0,0,0,0,0,1,0,1,0,0
3983,1,9537-VHDTA,2.98,51.2,51.2,0.0,0,2.98,54.18,1,0,0,0,0,0,1,0,0,1,0
3984,1,4957-TIALW,20.11,65.6,1010.0,0.0,0,301.65,1311.65,0,0,0,0,1,0,1,0,0,1,0
3985,1,2054-PJOCK,16.11,80.55,4847.05,0.0,0,966.5999999999999,5813.65,1,0,0,0,0,0,1,0,0,1,0
3986,1,9150-HEPMB,21.61,52.7,3019.7,0.0,0,1210.1599999999999,4229.86,1,0,0,0,0,0,1,0,0,1,0
3987,1,9030-QGZNL,11.46,20.85,161.65,0.0,0,91.68,253.33,1,0,0,0,0,0,1,0,0,1,0
3988,3,3126-WQMGH,28.42,52.15,2583.75,0.0,50,1392.5800000000002,4026.33,1,0,0,0,0,0,0,1,0,1,0
3989,0,7176-WRTNX,14.63,114.95,7711.25,0.0,0,1024.1000000000001,8735.35,0,1,0,0,0,0,0,1,1,0,0
3990,3,9239-GZHZE,24.85,113.65,8124.2,0.0,0,1789.2,9913.4,0,1,0,0,0,0,0,1,0,1,0
3991,0,7205-BAIAD,22.89,20.6,827.3,0.0,0,915.6,1742.9,1,0,0,0,0,0,0,1,1,0,0
3992,0,8064-RAVOH,42.55,49.85,49.85,0.0,0,42.55,92.4,0,0,0,0,0,1,0,1,1,0,0
3993,1,0219-QAERP,9.81,19.8,576.65,0.0,0,294.3,870.95,1,0,0,0,0,0,1,0,0,1,0
3994,1,8963-JLGJT,33.28,55.9,157.55,0.0,0,99.84,257.39,0,0,0,0,0,1,1,0,0,1,0
3995,3,2135-DQWAQ,45.74,85.3,420.45,0.0,10,228.70000000000002,659.15,0,0,0,0,0,1,0,1,0,1,0
3996,1,4056-QHXHZ,2.71,107.45,7576.7,0.0,0,195.12,7771.82,0,1,0,0,0,0,1,0,0,1,0
3997,1,7401-JIXNM,29.66,91.3,4965.0,0.0,0,1601.64,6566.64,1,0,0,0,0,0,1,0,0,1,0
3998,2,9339-FIIJL,10.97,85.95,6151.9,0.0,0,789.84,6941.74,0,1,0,0,0,0,1,0,1,0,0
3999,3,6670-MFRPK,21.56,79.2,5420.65,0.0,0,1487.6399999999999,6908.289999999999,0,1,0,0,0,0,0,1,0,1,0
4000,1,6177-PEVRA,13.03,55.5,2627.35,0.0,0,625.4399999999999,3252.79,1,0,0,0,0,0,1,0,0,1,0
4001,0,4813-HQMGZ,9.88,90.25,743.75,0.0,0,79.04,822.79,0,0,0,0,0,1,0,1,1,0,0
4002,3,7579-KKLOE,46.53,91.25,6589.6,0.0,0,3303.63,9893.23,0,1,0,0,0,0,0,1,0,1,0
4003,3,8402-EIVQS,31.41,100.9,6733.15,0.0,0,2104.47,8837.619999999999,0,1,0,0,0,0,0,1,0,1,0
4004,0,4947-DSMXK,42.74,97.7,3410.0,0.0,0,1453.16,4863.16,1,0,0,0,0,0,0,1,1,0,0
4005,0,7245-NIIWQ,34.76,69.85,199.85,0.0,0,104.28,304.13,0,0,0,0,0,1,0,1,1,0,0
4006,3,0002-ORFBO,42.39,65.6,593.3,0.0,0,381.51,974.81,1,0,0,0,0,0,0,1,0,1,0
4007,0,3324-OIRTO,14.14,104.65,7288.4,0.0,0,1003.94,8292.34,0,1,0,0,0,0,0,1,1,0,0
4008,3,5414-OFQCB,30.77,90.45,5229.8,0.0,70,1753.8899999999999,7053.6900000000005,1,0,0,0,0,0,0,1,0,1,0
4009,0,4967-WPNCF,0.0,63.7,4464.8,0.0,0,0.0,4464.8,0,1,0,0,0,0,0,1,1,0,0
4010,1,8499-BRXTD,38.73,20.1,401.85,0.0,0,697.14,1098.99,0,0,0,0,1,0,1,0,0,1,0
4011,3,9154-QDGTH,22.83,104.3,4451.85,0.0,0,981.6899999999999,5433.54,1,0,0,0,0,0,0,1,0,1,0
4012,0,8197-BFWVU,1.72,93.25,6688.95,0.0,0,123.84,6812.79,0,1,0,0,0,0,0,1,1,0,0
4013,0,2577-GVSIL,13.39,73.45,2661.1,0.0,0,468.65000000000003,3129.75,1,0,0,0,0,0,0,1,1,0,0
4014,1,9367-OIUXP,45.37,20.7,73.05,0.0,0,181.48,254.52999999999997,1,0,0,0,0,0,1,0,0,1,0
4015,1,6770-UAYGJ,33.65,25.25,1211.65,0.0,0,1648.85,2860.5,1,0,0,0,0,0,1,0,0,1,0
4016,2,6463-HHXJR,36.5,100.5,7030.65,0.0,0,2591.5,9622.15,0,1,0,0,0,0,1,0,1,0,0
4017,2,7928-VJYAB,38.48,90.6,1020.2,0.0,0,423.28,1443.48,0,0,0,0,1,0,1,0,1,0,0
4018,3,1187-WILMM,44.55,89.4,5597.65,0.0,0,2806.6499999999996,8404.3,1,0,0,0,0,0,0,1,0,1,0
4019,1,1306-RPWXZ,31.7,20.45,1024.65,0.0,0,1553.3,2577.95,1,0,0,0,0,0,1,0,0,1,0
4020,0,3097-PYWXL,28.55,19.95,82.9,0.0,0,114.2,197.10000000000002,1,0,0,0,0,0,0,1,1,0,0
4021,1,2266-SJNAT,11.85,109.15,7789.6,0.0,0,853.1999999999999,8642.800000000001,0,1,0,0,0,0,1,0,0,1,0
4022,2,2972-YDYUW,38.94,94.7,5468.95,0.0,0,2219.58,7688.53,1,0,0,0,0,0,1,0,1,0,0
4023,2,1104-FEJAM,9.31,64.4,1802.15,0.0,0,260.68,2062.83,1,0,0,0,0,0,1,0,1,0,0
4024,3,2809-ILCYT,3.6,26.8,733.55,0.0,0,90.0,823.55,1,0,0,0,0,0,0,1,0,1,0
4025,3,5499-ECUTN,6.56,66.05,3021.45,0.0,40,308.32,3369.77,1,0,0,0,0,0,0,1,0,1,0
4026,2,4981-FLTMF,1.54,65.2,3687.85,0.0,0,87.78,3775.63,1,0,0,0,0,0,1,0,1,0,0
4027,3,3113-IWHLC,41.29,55.8,274.35,0.0,0,206.45,480.8,1,0,0,0,0,0,0,1,0,1,0
4028,2,4277-BWBML,8.53,19.95,1322.85,0.0,0,614.16,1937.0099999999998,0,1,0,0,0,0,1,0,1,0,0
4029,1,0234-TEVTT,0.0,45.0,2196.3,0.0,0,0.0,2196.3,1,0,0,0,0,0,1,0,0,1,0
4030,2,4304-TSPVK,23.14,114.9,7843.55,0.0,0,1573.52,9417.07,0,1,0,0,0,0,1,0,1,0,0
4031,2,1552-AAGRX,42.49,106.4,3211.9,0.0,60,1274.7,4546.6,1,0,0,0,0,0,1,0,1,0,0
4032,3,2637-FKFSY,2.66,46.1,130.15,0.0,0,7.98,138.13,1,0,0,0,0,0,0,1,0,0,1
4033,0,7874-ECPQJ,27.37,20.05,85.5,0.0,0,109.48,194.98000000000002,1,0,0,0,0,0,0,1,1,0,0
4034,3,0020-INWCK,27.26,95.75,6849.4,0.0,0,1935.46,8784.86,0,1,0,0,0,0,0,1,0,1,0
4035,1,7089-RKVSZ,23.18,24.4,203.95,0.0,0,185.44,389.39,1,0,0,0,0,0,1,0,0,0,1
4036,2,2683-JXWQQ,0.0,33.6,2117.2,0.0,110,0.0,2227.2,1,0,0,0,0,0,1,0,1,0,0
4037,2,9548-ZMVTX,8.51,90.45,6565.85,0.0,0,612.72,7178.570000000001,0,1,0,0,0,0,1,0,1,0,0
4038,0,8739-XNIKG,48.49,84.0,424.75,0.0,0,242.45000000000002,667.2,1,0,0,0,0,0,0,1,1,0,0
4039,2,9755-JHNMN,20.45,67.4,3306.85,0.0,0,1002.05,4308.9,1,0,0,0,0,0,1,0,1,0,0
4040,0,3981-QSVQI,22.15,19.7,168.9,0.0,0,177.2,346.1,0,0,0,0,0,1,0,1,1,0,0
4041,0,2789-HQBOU,49.63,80.35,253.8,0.0,0,148.89000000000001,402.69000000000005,0,0,0,0,0,1,0,1,1,0,0
4042,1,9424-CMPOG,2.68,19.6,197.4,0.0,0,24.12,221.52,0,0,0,0,0,1,1,0,0,0,1
4043,0,5067-WJEUN,10.9,54.2,3838.2,0.0,10,730.3000000000001,4578.5,0,1,0,0,0,0,0,1,1,0,0
4044,3,3450-WXOAT,24.13,45.2,2065.15,0.0,0,1109.98,3175.13,0,0,1,0,0,0,0,1,0,1,0
4045,1,9251-WNSOD,4.71,75.1,5064.45,0.0,0,315.57,5380.0199999999995,0,1,0,0,0,0,1,0,0,0,1
4046,2,6974-DAFLI,3.28,19.7,1140.05,0.0,0,180.39999999999998,1320.4499999999998,0,0,1,0,0,0,1,0,1,0,0
4047,0,2616-UUTFK,19.11,72.75,2447.45,0.0,0,630.63,3078.08,1,0,0,0,0,0,0,1,1,0,0
4048,1,7064-JHXCE,20.96,20.05,1263.9,0.0,0,1299.52,2563.42,0,0,1,0,0,0,1,0,0,1,0
4049,0,7989-AWGEH,0.0,39.2,1838.15,0.0,0,0.0,1838.15,0,0,1,0,0,0,0,1,1,0,0
4050,0,4373-VVHQL,18.57,44.75,44.75,0.0,10,18.57,73.32,0,0,0,0,0,1,0,1,1,0,0
4051,0,4559-UWIHT,45.57,82.65,1185.0,0.0,0,637.98,1822.98,0,0,0,0,1,0,0,1,1,0,0
4052,3,6650-BWFRT,24.89,117.15,8529.5,0.0,0,1792.08,10321.58,0,1,0,0,0,0,0,1,0,1,0
4053,1,9570-KYEUA,36.54,99.25,6549.45,0.0,0,2338.56,8888.01,0,0,1,0,0,0,1,0,0,1,0
4054,0,6993-YGFJV,3.41,112.55,7806.5,0.0,0,235.29000000000002,8041.79,0,1,0,0,0,0,0,1,1,0,0
4055,0,2712-SYWAY,43.84,25.7,25.7,0.0,0,43.84,69.54,0,0,0,0,0,1,0,1,1,0,0
4056,1,0730-BGQGF,15.71,90.3,6287.3,0.0,100,1115.41,7502.71,0,1,0,0,0,0,1,0,0,1,0
4057,3,5498-IBWPI,48.11,49.4,3251.85,0.0,0,3175.2599999999998,6427.11,0,1,0,0,0,0,0,1,0,1,0
4058,1,9101-NTIXF,15.16,19.4,50.6,0.0,0,30.32,80.92,0,0,0,0,0,1,1,0,0,1,0
4059,0,9314-QDMDW,27.84,61.25,729.95,0.0,0,306.24,1036.19,0,0,0,0,1,0,0,1,1,0,0
4060,0,9308-ANMVE,25.25,55.3,2654.05,0.0,0,1186.75,3840.8,0,0,1,0,0,0,0,1,1,0,0
4061,0,3413-DHLPB,2.83,103.75,5969.95,0.0,0,169.8,6139.75,0,0,1,0,0,0,0,1,1,0,0
4062,1,7649-PHJVR,33.48,19.5,226.8,0.0,0,368.28,595.0799999999999,0,0,0,0,1,0,1,0,0,0,1
4063,1,6114-TCFID,0.0,39.5,1082.75,0.0,0,0.0,1082.75,1,0,0,0,0,0,1,0,0,1,0
4064,0,3787-TRIAL,0.0,26.05,565.75,0.0,0,0.0,565.75,0,0,0,0,1,0,0,1,1,0,0
4065,1,5156-UMKOW,0.0,29.65,90.05,0.0,0,0.0,90.05,1,0,0,0,0,0,1,0,0,0,1
4066,1,1247-QBVSH,14.64,50.2,2169.4,0.0,0,629.52,2798.92,0,0,1,0,0,0,1,0,0,0,1
4067,2,6734-GMPVK,44.65,105.3,550.6,0.0,0,223.25,773.85,0,0,0,0,0,1,1,0,1,0,0
4068,0,9822-OAOVB,6.43,55.45,55.45,0.0,10,6.43,71.88,0,0,0,0,0,1,0,1,1,0,0
4069,2,6161-ERDGD,23.41,85.45,6300.85,0.0,0,1662.11,7962.96,0,1,0,0,0,0,1,0,1,0,0
4070,2,1226-JZNKR,28.37,19.8,160.05,0.0,0,226.96,387.01,0,0,0,0,0,1,1,0,1,0,0
4071,0,7318-EIVKO,48.2,59.25,436.6,0.0,0,385.6,822.2,0,0,0,0,0,1,0,1,1,0,0
4072,3,3771-PZOBW,25.41,90.7,1781.35,0.0,0,508.2,2289.5499999999997,0,0,0,0,1,0,0,1,0,1,0
4073,3,8231-BSWXX,41.34,79.05,5552.5,0.0,0,2935.1400000000003,8487.64,0,1,0,0,0,0,0,1,0,1,0
4074,3,7389-KBFIT,0.0,30.25,63.75,0.0,0,0.0,63.75,0,0,0,0,0,1,0,1,0,0,1
4075,0,7176-WIONM,0.0,49.85,617.15,0.0,0,0.0,617.15,0,0,0,0,1,0,0,1,1,0,0
4076,2,5141-ZUVBH,42.1,93.0,870.25,0.0,0,378.90000000000003,1249.15,1,0,0,0,0,0,1,0,1,0,0
4077,1,7623-HKYRK,27.78,19.7,111.65,0.0,0,166.68,278.33000000000004,1,0,0,0,0,0,1,0,0,0,1
4078,0,0310-SUCIN,23.06,84.8,6046.1,0.0,0,1637.26,7683.360000000001,1,0,0,0,0,0,0,1,1,0,0
4079,3,5197-PYEPU,6.37,94.45,3923.8,0.0,140,267.54,4331.34,0,0,1,0,0,0,0,1,0,1,0
4080,1,6619-RPLQZ,40.19,20.85,892.15,0.0,0,1808.55,2700.7,0,0,1,0,0,0,1,0,0,0,1
4081,3,3275-RHRNE,0.0,60.0,1682.05,0.0,0,0.0,1682.05,1,0,0,0,0,0,0,1,0,1,0
4082,2,3503-TYDAY,41.83,80.45,3398.9,0.0,0,1798.6899999999998,5197.59,0,0,1,0,0,0,1,0,1,0,0
4083,0,6901-GOGZG,49.96,84.95,4984.85,0.0,0,2997.6,7982.450000000001,0,0,1,0,0,0,0,1,1,0,0
